Node Type,name,single,release_date,genre,notable,id,written_date,stage_name,notoriety_date,release_year,grau_saida,grau_entrada,grau_total
Song,Nattens Tysta Röst (The Night's Silent Voice),True,1992,Avant-Garde Folk,True,11115,1992,,,1992.0,2,9,11
Song,Bortom Mörkrets Rand (Beyond the Edge of Darkness),True,2010,Indie Folk,True,11116,,,,2010.0,2,8,10
Song,Glömda Konturer (Forgotten Contours),True,2017,Synthwave,True,11117,,,,2017.0,2,5,7
Person,Jing Jia,,,,,11118,,,,,1,0,1
Person,Yong Guo,,,,,11119,,,,,1,0,1
Person,Jun Jin,,,,,11120,,,,,2,0,2
RecordLabel,Stellar Soundscape,,,,,11121,,,,,0,2,2
Song,Midnight Tundra,True,2019,Americana,True,11122,,,,2019.0,2,7,9
Person,Matthew Smith,,,,,11123,,,,,1,0,1
Person,Ricardo Collins,,,,,11124,,,,,2,0,2
Album,Glacial Heartlines,,1997,Dream Pop,True,11125,,,,1997.0,3,5,8
Person,Zaina Zacharia,,,,,11126,,,,,1,0,1
Song,Northern Silence,True,2016,Psychedelic Rock,True,11127,,,,2016.0,2,18,20
Person,Philip Conley,,,,,11128,,,,,2,0,2
Person,Teresa Williams,,,,,11129,,,,,4,0,4
Song,Denali's Whisper,True,2027,Space Rock,True,11130,,,,2027.0,14,6,20
Person,Li Yang,,,,,11131,,,,,1,0,1
Person,Xia Shao,,,,,11132,,,,,1,0,1
Person,Tao Sun,,,,,11133,,,,,1,0,1
Person,Fang Tang,,,,,11134,,,,,1,0,1
Person,Xiulan Yi,,,,,11135,,,,,2,0,2
Song,Spinning Sideways,True,2026,Darkwave,True,11136,,,,2026.0,4,6,10
Person,Seth Duncan,,,,,11137,,,,,3,0,3
Person,Heidelore Meister,,,,,11138,,,,,1,0,1
Person,John Carlson,,,,,11139,,,,,1,0,1
Person,Brandon Williams,,,,,11140,,,,,1,0,1
Album,Whirlwind Romance,,2007,Psychedelic Rock,True,11141,,,2007,2007.0,2,12,14
Song,Pivot Point,True,1992,Indie Pop,True,11142,,,,1992.0,2,11,13
Person,Anita Parada,,,,,11143,,,,,1,0,1
Album,Unbreakable Spirit,,2012,Blues Rock,True,11144,2012,,,2012.0,2,10,12
Person,Tao Zhou,,,,,11145,,,,,1,0,1
Song,Mirror of Courage,True,2020,Synthpop,True,11146,2020,,,2020.0,3,8,11
Person,Jie Deng,,,,,11147,,,,,1,0,1
Person,Yang Yang,,,,,11148,,,,,2,0,2
Person,Jie Wu,,,,,11149,,,,,2,0,2
Person,Ming Sun,,,,,11150,,,,,2,0,2
Person,Ming Cao,,,,,11151,,,,,1,0,1
Song,Rise from Within,True,2017,Indie Folk,True,11152,,,,2017.0,1,4,5
Person,Yoichi Sato,,,,,11153,,,,,2,0,2
Person,Nanami Watanabe,,,,,11154,,,,,4,0,4
RecordLabel,Jaloux Sonore,,,,,11155,,,,,0,2,2
Song,Your Own Light,True,2023,Doom Metal,True,11156,,,,2023.0,2,3,5
Person,Hilma Wirth,,,,,11157,,,,,1,0,1
Person,Marion Hellwig-Berger,,,,,11158,,,,,2,0,2
Song,Harmony's Whisper,True,2023,Emo/Pop Punk,True,11159,,,,2023.0,7,5,12
Person,Kornelia Pędzik,,,,,11160,,,,,1,0,1
Song,Silent Bridges,False,2000,Indie Folk,True,11161,1997,,,2000.0,3,7,10
Person,Ping Gu,,,,,11162,,,,,1,0,1
Person,Chao Guo,,,,,11163,,,,,1,0,1
Person,Qiang Lu,,,,,11164,,,,,1,0,1
Person,Xia Jia,,,,,11165,,,,,1,0,1
Album,Voices Without Walls,,2028,Dream Pop,True,11166,,,,2028.0,5,7,12
Person,Min Hou,,,,,11167,,,,,2,0,2
Person,Chao Feng,,,,,11168,,,,,1,0,1
Person,Maria Fletcher,,,,,11169,,,,,1,0,1
Person,Yong Sun,,,,,11170,,,,,3,0,3
Person,Chao Zhao,,,,,11171,,,,,1,0,1
Song,The Calm Chorus,True,1989,Southern Gothic Rock,True,11172,,,,1989.0,1,4,5
Person,Marcin Jeżyk,,,,,11173,,,,,1,0,1
Song,Bench Whispers,True,2016,Southern Gothic Rock,True,11174,2016,,,2016.0,3,3,6
Album,Unseen Playbook,,2024,Post-Apocalyptic Folk,True,11175,,,,2024.0,2,8,10
Person,Juan Antonio Ferrando-Chico,,,,,11176,,,,,1,0,1
Person,Moisés del Tirado,,,,,11177,,,,,2,0,2
RecordLabel,Basin Street Sound,,,,,11178,,,,,0,4,4
Album,Backup's Lament,,2012,Southern Gothic Rock,True,11179,,,,2012.0,2,10,12
Person,Jennifer Alvarez,,,,,11180,,,,,2,0,2
Person,Laurent-Léon Morvan,,,,,11181,,,,,1,0,1
Person,Ronald Ramirez,,,,,11182,,,,,2,0,2
Person,Philippe Carre de la Humbert,,,,,11183,,,,,1,0,1
Song,Second String Soul,True,2028,Dream Pop,True,11184,,,2028,2028.0,4,10,14
Person,Kristina Romero,,,,,11185,,,,,2,0,2
Person,Amanda Tucker,,,,,11186,,,,,2,0,2
Song,Locked Away,True,2020,Doom Metal,True,11187,,,,2020.0,3,9,12
Person,Sean Mcconnell,,,,,11188,,,,,2,0,2
Person,Gregory Morgan,,,,,11189,,,,,1,0,1
Person,Kimberly Foster,,,,,11190,,,,,1,0,1
Album,Behind Closed Lips,,2022,Americana,True,11191,,,,2022.0,3,5,8
Person,Ming Du,,,,,11192,,,,,1,0,1
Person,Lei Gao,,,,,11193,,,,,1,0,1
Person,Xiulan Kang,,,,,11194,,,,,1,0,1
Album,Untethered Winds,,2010,Americana,True,11195,2010,,,2010.0,2,13,15
Person,Joshua Anderson,,,,,11196,,,,,1,0,1
Person,Mary Cisneros,,,,,11197,,,,,1,0,1
Person,Gregory White,,,,,11198,,,,,1,0,1
Person,Vanessa Clark,,,,,11199,,,,,1,0,1
Song,Nautical Whispers,True,2029,Dream Pop,True,11200,2029,,,2029.0,6,6,12
Person,Gang Xiao,,,,,11201,,,,,1,0,1
Person,Joseph Allen,,,,,11202,,,,,1,0,1
Person,Lei Liao,,,,,11203,,,,,2,0,2
Person,Yong Tian,,,,,11204,,,,,1,0,1
RecordLabel,Sonic Pulse Productions,,,,,11205,,,,,0,1,1
Song,Beyond the Breakwater,True,2026,Indie Rock,True,11206,2026,,,2026.0,6,6,12
Person,Jeremy Russell,,,,,11207,,Theo Vance,,,1,0,1
Person,Jeremy Griffith,,,,,11208,,,,,1,0,1
Person,Yolanda Lee,,,,,11209,,,,,2,0,2
Song,Scholarly Revelry,False,1987,Doom Metal,True,11210,,,,1987.0,2,5,7
Person,Jessica Parsons,,,,,11211,,,,,1,0,1
Person,Kathleen Russo,,,,,11212,,,,,2,0,2
Album,Dissertation Dance,,2010,Indie Rock,True,11213,2010,,,2010.0,2,5,7
Album,Caps and Confetti,,1997,Doom Metal,True,11214,,,,1997.0,1,6,7
Person,Tadeusz Langern,,,,,11215,,,,,2,0,2
Person,Imelda Staude-Trupp,,,,,11216,,,,,4,0,4
Song,Tenure Track Triumph,True,2008,Dream Pop,True,11217,,,2008,2008.0,2,8,10
Person,Monica Thompson,,,,,11218,,,,,2,0,2
Song,The Sixth Symphony of Silence,True,2013,Doom Metal,True,11219,,,,2013.0,2,9,11
Person,Guenter Stumpf,,,,,11220,,,,,2,0,2
Person,Mehmet Junk,,,,,11221,,,,,2,0,2
Person,Wiltrud Hübel,,,,,11222,,,,,2,0,2
Person,Sami Bohnbach,,,,,11223,,,,,1,0,1
Person,Delia Hesse-Wulf,,,,,11224,,,,,1,0,1
Song,Beethoven's Unheard Conversation,True,2024,Synthwave,True,11225,2024,,2024,2024.0,6,13,19
Person,Brandon Griffith,,,,,11226,,,,,1,0,1
Song,Harmonic Echoes of a Restless Mind,True,2013,Indie Pop,True,11227,2013,,,2013.0,3,4,7
Person,Patrizia Drewes,,,,,11228,,,,,2,0,2
Person,Brady Brown,,,,,11229,,,,,1,0,1
Song,Hope Beyond the Shadows,True,2020,Psychedelic Rock,True,11230,,,2020,2020.0,3,16,19
Person,Olaf Otto,,,,,11231,,,,,1,0,1
Person,Mohamed van de Berg,,,,,11232,,,,,1,0,1
Person,Lynn Brumleve-van der Horst,,,,,11233,,,,,1,0,1
Person,Maud van de Pol,,,,,11234,,,,,2,0,2
Person,Hailey Hak,,,,,11235,,,,,1,0,1
Song,Unbroken Promise,True,2028,Alternative Rock,True,11236,2028,,,2028.0,8,6,14
Person,Dawn Massey,,,,,11237,,,,,2,0,2
Person,Rachel Garcia,,,,,11238,,,,,1,0,1
Person,Ralph Bell,,,,,11239,,,,,1,0,1
Song,The Anchor Holds,True,2004,Emo/Pop Punk,True,11240,,,,2004.0,3,10,13
Song,Risen Mercy,True,2018,Dream Pop,True,11241,,,,2018.0,1,7,8
Person,Mannat Johal,,,,,11242,,,,,2,0,2
Person,Armaan Bera,,,,,11243,,,,,1,0,1
Song,Echoes of a Vanishing Embrace,True,2007,Alternative Rock,True,11244,2007,,2007,2007.0,5,5,10
Person,Ming Zhou,,,,,11245,,,,,2,0,2
Song,Shadows of the Last Goodbye,False,2007,Southern Gothic Rock,True,11246,2004,,2007,2007.0,3,3,6
Person,Catherine Parker,,,,,11247,,,,,1,0,1
Person,Deborah Cruz,,,,,11248,,,,,2,0,2
Song,Silence Between Departures,True,2026,Indie Rock,True,11249,,,,2026.0,6,5,11
Person,Min Gu,,,,,11250,,The Glitch Monarch,,,1,0,1
Song,Two Sides of Silence,True,2020,Indie Folk,True,11251,2013,,,2020.0,2,14,16
Person,Yan Tian,,,,,11252,,,,,1,0,1
Person,Juan Lu,,,,,11253,,,,,2,0,2
Song,Divergent Memories,True,2017,Indie Folk,True,11254,,,2017,2017.0,2,4,6
Person,Joshua Taylor,,,,,11255,,,,,3,0,3
Album,Unshared Horizons,,2013,Doom Metal,True,11256,2013,,,2013.0,2,12,14
Person,Roderich Mohaupt,,,,,11257,,,,,1,0,1
Person,Athanasios Hamann,,,,,11258,,,,,1,0,1
Album,Whispers on the Cattle Trail,,2021,Post-Apocalyptic Folk,True,11259,,,,2021.0,3,7,10
Person,Wei Cui,,,,,11260,,,,,2,0,2
Person,Jie Dong,,,,,11261,,,,,1,0,1
Album,Hooves and Horizons,,2022,Doom Metal,True,11262,2022,,2022,2022.0,5,5,10
Album,The Drover's Lament,,2025,Post-Apocalyptic Folk,True,11263,2018,,,2025.0,7,6,13
Person,Lindsay Williams,,,,,11264,, The Storm,,,2,0,2
Person,Vanessa King,,,,,11265,,Sepia Rhapsody,,,1,0,1
Person,Emily Nash,,,,,11266,,,,,3,0,3
Person,Michael Wright,,,,,11267,,,,,1,0,1
RecordLabel,Aussie Amplitude,,,,,11268,,,,,0,2,2
Song,Dust and Determination,True,2016,Indie Folk,True,11269,2016,,,2016.0,2,6,8
Person,Sole Gagliano-Conte,,,,,11270,,Cresta,,,2,0,2
Person,Elena Germano,,,,,11271,,,,,1,0,1
Person,Antonia Farinelli,,,,,11272,,,,,2,0,2
Song,Tears of Pure Joy,True,2004,Blues Rock,True,11273,,,,2004.0,1,5,6
Person,Yong Zou,,,,,11274,,,,,1,0,1
Album,Smiling So Hard It Hurts,,2013,Dream Pop,True,11275,,,,2013.0,3,3,6
Song,Laughter Leaking from My Eyes,True,2024,Dream Pop,True,11276,2024,,,2024.0,2,9,11
Person,Xia Yu,,,,,11277,,,,,1,0,1
Person,James Cain,,,,,11278,,,,,1,0,1
Person,Xiuying Wen,,,,,11279,,,,,2,0,2
Song,Euphoria's Overflow,False,2023,Darkwave,True,11280,2023,,,2023.0,4,8,12
Person,Kevin Davidson,,,,,11281,,,,,1,0,1
Person,Na Yang,,,,,11282,,,,,1,0,1
Person,Nicole Clark,,,,,11283,,,,,1,0,1
Song,Singular Spark,True,2021,Dream Pop,True,11284,,,,2021.0,2,10,12
Person,Rachael Stafford,,,,,11285,,,,,1,0,1
Person,Nicole Simmons,,,,,11286,,,,,3,0,3
Person,Guiying Yuan,,,,,11287,,,,,1,0,1
Person,Qiang Cui,,,,,11288,,,,,2,0,2
Person,Folker Jacob-Kreusel,,,,,11289,,,,,1,0,1
Song,Perfect Harmony,True,2003,Synthwave,True,11290,,,,2003.0,2,11,13
Person,Ming Xiong,,,,,11291,,,,,1,0,1
Song,The Only One,True,2011,Alternative Rock,True,11292,,,,2011.0,2,3,5
Person,Lisa Johnson,,,,,11293,,,,,1,0,1
Song,Incomparable Heart,True,2027,Blues Rock,True,11294,2027,,2027,2027.0,4,4,8
Person,James Li,,,,,11295,,,,,2,0,2
Person,Julie Gonzalez,,,,,11296,,,,,1,0,1
Person,Jason Weeks,,,,,11297,,,,,2,0,2
Album,Rodeo Retrograde,,2009,Indie Pop,True,11298,,,2009,2009.0,3,11,14
Song,Backwards in the Saddle,True,2009,Avant-Garde Folk,True,11299,,,,2009.0,4,4,8
Album,Flipped Frontier,,2020,Dream Pop,True,11300,,,,2020.0,3,14,17
Person,Jared Mercer,,,,,11301,,,,,1,0,1
Person,Kim Knight,,,,,11302,,,,,1,0,1
Song,Inverted Lasso,True,1991,Dream Pop,True,11303,1991,,,1991.0,3,4,7
Person,Elwira Heuser,,,,,11304,,,,,2,0,2
Person,Nirvaan Barman,,,,,11305,,,,,3,0,3
Person,Joseph Ramirez,,,,,11306,,,,,2,0,2
Person,Timothy Riley,,,,,11307,,,,,3,0,3
RecordLabel,Casimir Harmony,,,,,11308,,,,,0,1,1
Album,Solitude's Silent Footsteps,,2020,Indie Folk,True,11309,,,,2020.0,3,9,12
Person,Eric Sanchez,,,,,11310,,,,,2,0,2
Person,Amanda Black,,,,,11311,,,,,2,0,2
Person,Briana Johnson,,,,,11312,,,,,2,0,2
Person,Angela Rios,,,,,11313,,,,,1,0,1
Person,Maria Romero,,,,,11314,,,,,1,0,1
Person,Douglas Nguyen,,,,,11315,,,,,1,0,1
Song,Echoes of Solitary Streets,False,1987,Blues Rock,True,11316,,,,1987.0,2,4,6
Person,Michelle Caldwell,,,,,11317,,Nightshade Hymnal,,,2,0,2
Person,David Smith,,,,,11318,,,,,1,0,1
Album,Whispers Between Empty Pavements,,2017,Indie Rock,False,11319,,,,2017.0,4,9,13
Person,Tao Tang,,,,,11320,,,,,2,0,2
Person,Lucas Potter,,,,,11321,,,,,4,0,4
Song,The Unaccompanied Journey,True,2027,Alternative Rock,True,11322,,,,2027.0,5,5,10
Person,Jing Guo,,,,,11323,,,,,1,0,1
Person,Chao Tang,,,,,11324,,,,,1,0,1
Person,Li Tan,,,,,11325,,,,,1,0,1
Person,Jun Guo,,,,,11326,,,,,2,0,2
Song,Royal Reverence,True,1998,Lo-Fi Electronica,True,11327,,,,1998.0,3,22,25
Person,Qiang Lai,,,,,11328,,,,,2,0,2
Song,Crown and Conscience,True,2025,Space Rock,True,11329,2025,,,2025.0,3,10,13
Person,Ping Li,,,,,11330,,,,,1,0,1
Album,Sovereign's Whisper,,2025,Dream Pop,True,11331,,,,2025.0,8,12,20
Person,Colleen Frank PhD,,,,,11332,,,,,2,0,2
Song,Throne of Grace,True,2024,Dream Pop,True,11333,,,,2024.0,2,7,9
Person,Jie Jia,,,,,11334,,,,,1,0,1
Person,Mary Gomez,,,,,11335,,,,,1,0,1
Person,Jun Su,,,,,11336,,,,,1,0,1
Person,Tao Kang,,,,,11337,,,,,2,0,2
Person,Ming Xiao,,,,,11338,,,,,5,0,5
Song,Seaside Memories of Rustington,True,2024,Indie Rock,True,11339,,,,2024.0,2,13,15
Person,Xia Hao,,,,,11340,,,,,1,0,1
Person,Xiuying Shen,,,,,11341,,,,,2,0,2
Album,Fading Postcards from the Coast,,2027,Symphonic Metal,True,11342,,,,2027.0,3,11,14
Person,Min Yao,,,,,11343,,,,,2,0,2
Person,Xia Gu,,,,,11344,,,,,1,0,1
Person,Lei Huang,,,,,11345,,,,,2,0,2
Person,Jie Zhong,,,,,11346,,,,,3,0,3
Person,Angela Kelly,,,,,11347,,,,,1,0,1
Person,Wei Wang,,,,,11348,,,,,1,0,1
Person,Xiuying Han,,,,,11349,,,,,1,0,1
Person,Chao Tao,,,,,11350,,,,,1,0,1
Song,Pebbles and Pier: A Rustington Tale,True,1997,Indie Folk,True,11351,,,,1997.0,3,3,6
Album,Whispers of the Sussex Shoreline,,1994,Indie Pop,True,11352,1994,,,1994.0,3,7,10
Person,Debra Anderson,,,,,11353,,,,,1,0,1
Song,Bleeding Hearts and Razor Blades,True,2013,Jazz Surf Rock,True,11354,,,,2013.0,3,6,9
Person,Erin Smith,,,,,11355,,,,,2,0,2
Person,Teresa Bohlander,,,,,11356,,,,,1,0,1
Song,Sharp Edge of Desire,False,2026,Alternative Rock,True,11357,2026,,2026,2026.0,5,4,9
Person,Ronald Warner,,,,,11358,,,,,2,0,2
Song,Cutting Through Romance,True,2014,Alternative Rock,True,11359,,,,2014.0,2,3,5
Person,Michelle Montoya,,,,,11360,,,,,1,0,1
Person,Ryan King,,,,,11361,,,,,2,0,2
RecordLabel,Amplified Elevation,,,,,11362,,,,,0,1,1
Song,Fragile Wounds of Passion,True,2010,Blues Rock,True,11363,2007,,,2010.0,8,6,14
Person,Gwendolyn Fitzgerald,,,,,11364,,,,,2,0,2
Song,Swallow Your Pride,False,2016,Southern Gothic Rock,True,11365,,,,2016.0,5,9,14
Album,Bitter Gulp,,2011,Synthwave,True,11366,,,,2011.0,1,5,6
Person,Min Zeng,,,,,11367,,,,,2,0,2
Song,Forced Feast,True,2004,Southern Gothic Rock,True,11368,,,2004,2004.0,3,14,17
Song,Down the Hatch,True,2022,Jazz Surf Rock,True,11369,,,,2022.0,2,3,5
Person,Jessica Garcia,,,,,11370,,,,,2,0,2
Song,Spotlight on a Sweetheart,True,2027,Space Rock,True,11371,2027,,,2027.0,5,9,14
Person,Ming Zhou,,,,,11372,,,,,1,0,1
Person,Wei Tian,,,,,11373,,,,,1,0,1
Person,Guiying Zheng,,,,,11374,,,,,2,0,2
Person,Jie Liu,,,,,11375,,,,,3,0,3
Person,Na Lin,,,,,11376,,,,,1,0,1
Song,Pristine and Pampered,True,2010,Psychedelic Rock,True,11377,,,,2010.0,1,7,8
Song,Teenage Dream Machine,True,2004,Indie Folk,True,11378,,,,2004.0,2,5,7
Person,Lioba Vollbrecht,,,,,11379,,,,,1,0,1
Person,Stacey Armstrong,,,,,11380,,,,,2,0,2
Song,Perfectly Polished Persona,True,2020,Americana,True,11381,2020,,,2020.0,4,7,11
Person,Jeffery Mitchell,,,,,11382,,,,,1,0,1
Person,Michelle Aguirre,,,,,11383,,,,,1,0,1
Person,Alexis Vincent,,,,,11384,,,,,1,0,1
Song,Whispers from the Silk Road,True,2024,Dream Pop,True,11385,2024,,,2024.0,5,21,26
Person,Haley Joseph,,,,,11386,,,,,1,0,1
Person,Connor Lopez,,,,,11387,,,,,1,0,1
Person,Hannah Roberson,,,,,11388,,,,,1,0,1
Person,Benjamin Moore,,,,,11389,,,,,2,0,2
Person,Aaron Young,,,,,11390,,,,,1,0,1
Person,Robin Noble,,,,,11391,,,,,1,0,1
Person,Sarah Johnson,,,,,11392,,,,,1,0,1
Song,Shadows of the Ancient Scholar,True,2025,Americana,True,11393,,,,2025.0,3,1,4
RecordLabel,Sonic Cipher Records,,,,,11394,,,,,0,1,1
Song,Fragments of a Distant Memory,True,2029,Darkwave,True,11395,,,2029,2029.0,3,11,14
Person,William Peck,,,,,11396,,Dusk Static,,,1,0,1
Person,Lucas Jose Manuel Arnaiz Pinedo,,,,,11397,,,,,1,0,1
Person,Sara Estefanía Acedo Caro,,,,,11398,,,,,1,0,1
Person,Jennifer Mccoy,,,,,11399,,,,,2,0,2
Song,"Whoa, Whoa! (Remix Edition)",True,1985,Dream Pop,True,11400,,,,1985.0,1,6,7
Person,Patrick Carney,,,,,11401,,,,,1,0,1
Person,Jason Lopez,,,,,11402,,,,,2,0,2
Person,Chao Hao,,,,,11403,,,,,2,0,2
Song,"Ah, Ah! (Deluxe Cut)",True,2000,Emo/Pop Punk,True,11404,,,,2000.0,3,10,13
Song,"Hey, Hey! (Expanded Version)",True,2020,Psychedelic Rock,True,11405,,,,2020.0,3,11,14
Person,Billy Martinez,,,,,11406,, Rico Love,,,1,0,1
Person,Katie Smith,,,,,11407,,,,,2,0,2
Person,Aaron Medina,,,,,11408,,,,,1,0,1
Person,Carl Brown,,,,,11409,,,,,1,0,1
Person,Paul Williams,,,,,11410,,,,,1,0,1
Person,Laura Howard,,,,,11411,,,,,1,0,1
Person,Laura Johnson,,,,,11412,,,,,1,0,1
Album,"Wow, Wow! (Platinum Remix)",,2009,Alternative Rock,True,11413,2009,,,2009.0,3,6,9
Person,Benjamin Griffin,,,,,11414,,,,,1,0,1
Song,Barnyard Boulevard,True,2026,Darkwave,True,11415,,,,2026.0,4,6,10
Person,Gang Liao,,,,,11416,,,,,1,0,1
Person,Xia He,,,,,11417,,,,,1,0,1
Person,Qiang Mo,,,,,11418,,,,,2,0,2
Person,Guiying Tian,,,,,11419,,,,,1,0,1
Song,Oink of Belonging,True,2030,Synthwave,True,11420,,,,2030.0,3,5,8
Person,Xiulan Cheng,,,,,11421,,,,,2,0,2
Person,Ping Luo,,,,,11422,,,,,1,0,1
Song,Pigpen Postcards,True,2023,Psychedelic Rock,True,11423,,,,2023.0,2,7,9
Album,Fragments of Our Memory,,2010,Doom Metal,True,11424,,,,2010.0,3,3,6
Person,Jamie Schmidt,,,,,11425,,,,,3,0,3
Person,Holly Love,,,,,11426,,,,,3,0,3
RecordLabel,Ninth Orbit Records,,,,,11427,,,,,0,2,2
RecordLabel,Prime Axis Records,,,,,11428,,,,,0,2,2
Song,Echoes of What We Were,False,2027,Dream Pop,True,11429,,,,2027.0,2,5,7
Person,Jing Tan,,,,,11430,,,,,1,0,1
Song,Silhouettes of a Moment,True,2004,Indie Folk,True,11431,2004,,,2004.0,2,6,8
Song,Snapshots of Almost Love,True,2010,Dream Pop,True,11432,,,,2010.0,1,12,13
Person,Guiying Shen,,,,,11433,,,,,2,0,2
Person,Jun Meng,,,,,11434,,,,,2,0,2
Person,Jie Zhou,,,,,11435,,,,,2,0,2
Person,Seth Smith,,,,,11436,,,,,3,0,3
Person,Jie Tan,,,,,11437,,,,,1,0,1
Song,Whispers of Carmela,False,2022,Indie Pop,True,11438,,,,2022.0,2,4,6
Song,Carmela's Midnight Dance,True,2025,Southern Gothic Rock,True,11439,2025,,,2025.0,3,3,6
Person,Tiffany Fitzpatrick,,,,,11440,,,,,1,0,1
Person,Hannah Richard,,,,,11441,,,,,2,0,2
Song,The Forgotten Serenade of Carmela,True,2026,Dream Pop,True,11442,,,,2026.0,5,3,8
Person,Brandon Waller,,,,,11443,,,,,1,0,1
Person,Robert Strickland,,,,,11444,,,,,2,0,2
RecordLabel,Twilight Sonata,,,,,11445,,,,,0,1,1
Album,Echoes from Carmela's Heart,,2016,Alternative Rock,True,11446,,,,2016.0,2,6,8
Song,Urban Haze,True,2022,Indie Folk,True,11447,,,,2022.0,3,7,10
Person,Emily Merritt,,,,,11448,,,,,1,0,1
Album,Concrete Exhaust,,2010,Emo/Pop Punk,True,11449,,,,2010.0,11,4,15
Song,Charcoal Skyline,True,2019,Jazz Surf Rock,True,11450,,,2019,2019.0,2,3,5
Person,Jason Owens,,,,,11451,,,,,2,0,2
Person,Tara Dennis,,,,,11452,,,,,1,0,1
Song,Asphalt Breath,True,2023,Dream Pop,True,11453,,,,2023.0,10,6,16
Person,Lucas Hurley,,,,,11454,,,,,1,0,1
Person,Jing Wang,,,,,11455,,,,,1,0,1
RecordLabel,Pristine Sounds,,,,,11456,,,,,0,5,5
Song,Frozen Chambers,True,2023,Symphonic Metal,True,11457,,,,2023.0,3,4,7
Person,Chao Cao,,,,,11458,,,,,1,0,1
Song,Glacial Pulse,True,2026,Post-Apocalyptic Folk,True,11459,2026,,,2026.0,5,8,13
Person,Chao Zhu,,,,,11460,,,,,3,0,3
Person,Juan Song,,,,,11461,,,,,2,0,2
Person,Juan Su,,,,,11462,,,,,1,0,1
Album,Arctic Veins,,2017,Alternative Rock,True,11463,,,,2017.0,2,3,5
Person,Katherine Davis,,,,,11464,,,,,3,0,3
Song,Frost-Bitten Love,False,2028,Space Rock,True,11465,2028,,,2028.0,4,4,8
Person,Jun Wang,,,,,11466,,,,,1,0,1
Song,Percussive Daydream,True,2013,Lo-Fi Electronica,True,11467,,,,2013.0,6,7,13
Song,Whispers of the Dance Floor,True,1987,Southern Gothic Rock,True,11468,,,,1987.0,1,4,5
Person,Cheryl White,,,,,11469,,,,,2,0,2
Person,Nathaniel Alvarado,,,,,11470,,,,,1,0,1
RecordLabel,Sovereign Cadence,,,,,11471,,,,,0,2,2
Album,Footwork Philosophy,,2019,Dream Pop,True,11472,,,2019,2019.0,2,9,11
Person,Courtney Castillo,,,,,11473,,,,,1,0,1
Person,Tristan Chauveau,,,,,11474,,,,,1,0,1
Person,Juan Kang,,,,,11475,,,,,4,0,4
Person,Min Cheng,,,,,11476,,,,,1,0,1
Song,Forever in My Heart,True,2021,Lo-Fi Electronica,True,11477,,,,2021.0,11,3,14
Person,Min Liang,,,,,11478,,Tyler Sage,,,2,0,2
Album,Childhood Memories Never Fade,,2023,Dream Pop,True,11479,2020,,2023,2023.0,3,12,15
Person,Hubert Oderwald,,,,,11480,,,,,1,0,1
Person,Gudula Mitschke-Reuter,,,,,11481,,,,,1,0,1
Person,Annelise Berger,,,,,11482,,,,,1,0,1
Person,Alfonso Bähr,,,,,11483,,,,,1,0,1
Person,Lilo Christoph,,,,,11484,,,,,1,0,1
Album,Eternal Connection,,2010,Oceanus Folk,True,11485,2010,,,2010.0,2,9,11
Person,Wei Qian,,,,,11486,,,,,1,0,1
Person,Nicholas Porter,,,,,11487,,,,,1,0,1
Person,Xiuying Jia,,,,,11488,,,,,1,0,1
Person,Christine Turner,,,,,11489,,,,,1,0,1
Person,Li Dai,,,,,11490,,,,,1,0,1
Song,Crimson Betrayal,True,2012,Psychedelic Rock,True,11491,,,,2012.0,2,9,11
Person,Hector Porcel Gomis,,,,,11492,,,,,1,0,1
Person,Francisco Lyons,,,,,11493,,,,,1,0,1
Person,Nicolasa Zaragoza Asenjo,,,,,11494,,,,,2,0,2
Song,Whispers of a Blade,True,2015,Americana,True,11495,,,,2015.0,3,10,13
Person,Wei Tao,,,,,11496,,,,,1,0,1
Person,Tao Mao,,,,,11497,,,,,1,0,1
Person,Min Duan,,,,,11498,,,,,2,0,2
Song,Scarred Intentions,True,2029,Dream Pop,True,11499,2029,,,2029.0,4,3,7
Person,Christy Hicks,,,,,11500,,,,,1,0,1
Person,Nancy Arnold,,,,,11501,,,,,2,0,2
Song,Midnight's Sharp Embrace,True,2026,Americana,True,11502,,,,2026.0,3,9,12
Person,Katherine Ortega,,,,,11503,,,,,1,0,1
Person,Denise Price,,,,,11504,,,,,2,0,2
Person,Chao Fan,,,,,11505,,,,,1,0,1
Person,Emma Venditti-Brugnaro,,,,,11506,,,,,2,0,2
Person,Wei Pan,,,,,11507,,,,,2,0,2
Person,Susan Evans,,,,,11508,,,,,1,0,1
Song,"Mirror, Mirror",True,2029,Post-Apocalyptic Folk,True,11509,,,,2029.0,3,4,7
Person,Todd Thompson,,,,,11510,,,,,1,0,1
Person,Trevor Singh,,,,,11511,,,,,1,0,1
Person,Jody Jones,,,,,11512,,,,,1,0,1
Person,Tonya Wright,,,,,11513,,,,,1,0,1
Song,Selfie Syndrome,True,2007,Emo/Pop Punk,True,11514,,,,2007.0,7,7,14
Song,Perfectly Plastic,True,2025,Oceanus Folk,True,11515,,,,2025.0,4,4,8
Person,Katelyn Johnson,,,,,11516,,Eon,,,1,0,1
Person,Isaiah Morales,,,,,11517,,,,,2,0,2
Person,Richard Mckenzie,,,,,11518,,,,,1,0,1
RecordLabel,Sonora Heights,,,,,11519,,,,,0,1,1
