short_name,parties,when,id,details_from,details_to,details_subject,details_status,details_person,details_calendar_emails_sent,details_meeting_organizer,details_meeting_participants,details_meeting_time,details_a2a_from,details_a2a_to,details_a2a_action,details_a2a_timestamp,details_a2a_payload_organizer,details_a2a_payload_participants,details_a2a_payload_time,details_task,details_time,details_details_person,details_details_task,details_details_participants,details_details_time,details_details_subject,details_access_type,details_action,details_target,details_meeting_proposed_with,details_file,details_content_length,details_contacts,details_details_contacts,details_topic,details_advice,details_details_topic,details_sent_to,details_reply_sent_to,details_draft_for_review_from,details_draft_for_review_to,details_draft_for_review_subject,details_draft_for_review_body,details_draft_for_review_formal,details_draft_for_review_needs_review,details_target_agent,details_args_path,details_room,details_name,details_granted,details_file_saved,details_content,details_forum,details_poster_id,details_timestamp,details_details_forum,details_details_content,details_question,details_response,details_size_hint,details_content_source,details_combo,details_source,details_virus,details_word_count,details_details_combo,details_spread,qtd_parties,parties_texto,tipos_parties,timestamp,data,hora,dia_semana,texto_evento,qtd_caracteres_texto,qtd_palavras_texto,tem_texto,possui_link,possui_html,possui_hashtag,possui_mencao,possui_caracter_estranho
propose_meeting,"[""Agent/person:matthew_tide"", ""person:evelyn_dock"", ""world:calendar"", ""person:joseph_buoy"", ""person:aria_towline""]",2412007006.0,509110,,,,,person:matthew_tide,"[""person:joseph_buoy"", ""person:evelyn_dock"", ""person:aria_towline""]",person:matthew_tide,"[""person:joseph_buoy"", ""person:evelyn_dock"", ""person:aria_towline""]",2046-06-05T19:55:27,agent:person:matthew_tide,world:calendar,propose_meeting,2046-06-07T10:56:15,person:matthew_tide,"[""person:joseph_buoy"", ""person:evelyn_dock"", ""person:aria_towline""]",2046-06-05T19:55:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Agent/person:matthew_tide; person:evelyn_dock; world:calendar; person:joseph_buoy; person:aria_towline,Agent/person; person; world,2046-06-07 17:56:46,2046-06-07,17,Thursday,person:matthew_tide person:matthew_tide person:joseph_buoy person:evelyn_dock person:aria_towline 2046-06-05T19:55:27 person:joseph_buoy person:evelyn_dock person:aria_towline agent:person:matthew_tide propose_meeting 2046-06-07T10:56:15 person:matthew_tide person:joseph_buoy person:evelyn_dock person:aria_towline 2046-06-05T19:55:27,335,57,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""Agent/person:matthew_tide"", ""person:noah_mariner"", ""person:evelyn_dock""]",2412007336.0,509144,,,,,person:matthew_tide,"[""person:evelyn_dock"", ""person:noah_mariner""]",person:matthew_tide,"[""person:evelyn_dock"", ""person:noah_mariner""]",2046-06-05T18:13:27,agent:person:matthew_tide,world:calendar,propose_meeting,2046-06-07T11:00:19,person:matthew_tide,"[""person:evelyn_dock"", ""person:noah_mariner""]",2046-06-05T18:13:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,world:calendar; Agent/person:matthew_tide; person:noah_mariner; person:evelyn_dock,Agent/person; person; world,2046-06-07 18:02:16,2046-06-07,18,Thursday,person:matthew_tide person:matthew_tide person:evelyn_dock person:noah_mariner 2046-06-05T18:13:27 person:evelyn_dock person:noah_mariner agent:person:matthew_tide propose_meeting 2046-06-07T11:00:19 person:matthew_tide person:evelyn_dock person:noah_mariner 2046-06-05T18:13:27,278,48,True,False,False,False,False,False
propose_meeting,"[""person:owen_hatch"", ""world:calendar"", ""Agent/person:emma_harbor"", ""person:evelyn_dock""]",2412008367.0,509206,,,,,person:emma_harbor,"[""person:evelyn_dock"", ""person:owen_hatch""]",person:emma_harbor,"[""person:evelyn_dock"", ""person:owen_hatch""]",2046-06-01T05:46:37,agent:person:emma_harbor,world:calendar,propose_meeting,2046-06-07T11:22:40,person:emma_harbor,"[""person:evelyn_dock"", ""person:owen_hatch""]",2046-06-01T05:46:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,person:owen_hatch; world:calendar; Agent/person:emma_harbor; person:evelyn_dock,Agent/person; person; world,2046-06-07 18:19:27,2046-06-07,18,Thursday,person:emma_harbor person:emma_harbor person:evelyn_dock person:owen_hatch 2046-06-01T05:46:37 person:evelyn_dock person:owen_hatch agent:person:emma_harbor propose_meeting 2046-06-07T11:22:40 person:emma_harbor person:evelyn_dock person:owen_hatch 2046-06-01T05:46:37,268,48,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""Agent/person:emma_harbor"", ""person:noah_mariner"", ""person:victoria_rigging""]",2412009508.0,509295,,,,,person:emma_harbor,"[""person:victoria_rigging"", ""person:noah_mariner""]",person:emma_harbor,"[""person:victoria_rigging"", ""person:noah_mariner""]",2046-06-05T18:44:27,agent:person:emma_harbor,world:calendar,propose_meeting,2046-06-07T11:38:56,person:emma_harbor,"[""person:victoria_rigging"", ""person:noah_mariner""]",2046-06-05T18:44:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,world:calendar; Agent/person:emma_harbor; person:noah_mariner; person:victoria_rigging,Agent/person; person; world,2046-06-07 18:38:28,2046-06-07,18,Thursday,person:emma_harbor person:emma_harbor person:victoria_rigging person:noah_mariner 2046-06-05T18:44:27 person:victoria_rigging person:noah_mariner agent:person:emma_harbor propose_meeting 2046-06-07T11:38:56 person:emma_harbor person:victoria_rigging person:noah_mariner 2046-06-05T18:44:27,289,48,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""Agent/person:emma_harbor"", ""person:julian_seaway"", ""person:aria_towline"", ""person:gabriel_sonar""]",2412011432.0,509488,,,,,person:emma_harbor,"[""person:gabriel_sonar"", ""person:aria_towline"", ""person:julian_seaway""]",person:emma_harbor,"[""person:gabriel_sonar"", ""person:aria_towline"", ""person:julian_seaway""]",2046-06-07T07:31:46,agent:person:emma_harbor,world:calendar,propose_meeting,2046-06-07T12:05:22,person:emma_harbor,"[""person:gabriel_sonar"", ""person:aria_towline"", ""person:julian_seaway""]",2046-06-07T07:31:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,world:calendar; Agent/person:emma_harbor; person:julian_seaway; person:aria_towline; person:gabriel_sonar,Agent/person; person; world,2046-06-07 19:10:32,2046-06-07,19,Thursday,person:emma_harbor person:emma_harbor person:gabriel_sonar person:aria_towline person:julian_seaway 2046-06-07T07:31:46 person:gabriel_sonar person:aria_towline person:julian_seaway agent:person:emma_harbor propose_meeting 2046-06-07T12:05:22 person:emma_harbor person:gabriel_sonar person:aria_towline person:julian_seaway 2046-06-07T07:31:46,343,57,True,False,False,False,False,False
propose_meeting,"[""Agent/person:matthew_tide"", ""person:scarlett_wharf"", ""person:sophia_beacon"", ""world:calendar"", ""person:grace_lifeboat""]",2412034461.0,510906,,,,,person:matthew_tide,"[""person:grace_lifeboat"", ""person:sophia_beacon"", ""person:scarlett_wharf""]",person:matthew_tide,"[""person:grace_lifeboat"", ""person:sophia_beacon"", ""person:scarlett_wharf""]",2046-06-05T20:29:27,agent:person:matthew_tide,world:calendar,propose_meeting,2046-06-07T18:30:08,person:matthew_tide,"[""person:grace_lifeboat"", ""person:sophia_beacon"", ""person:scarlett_wharf""]",2046-06-05T20:29:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Agent/person:matthew_tide; person:scarlett_wharf; person:sophia_beacon; world:calendar; person:grace_lifeboat,Agent/person; person; world,2046-06-08 01:34:21,2046-06-08,1,Friday,person:matthew_tide person:matthew_tide person:grace_lifeboat person:sophia_beacon person:scarlett_wharf 2046-06-05T20:29:27 person:grace_lifeboat person:sophia_beacon person:scarlett_wharf agent:person:matthew_tide propose_meeting 2046-06-07T18:30:08 person:matthew_tide person:grace_lifeboat person:sophia_beacon person:scarlett_wharf 2046-06-05T20:29:27,356,57,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""Agent/person:matthew_tide"", ""person:isaac_mast"", ""person:hannah_starboard""]",2412034720.0,510962,,,,,person:matthew_tide,"[""person:hannah_starboard"", ""person:isaac_mast""]",person:matthew_tide,"[""person:hannah_starboard"", ""person:isaac_mast""]",2046-06-06T19:49:25,agent:person:matthew_tide,world:calendar,propose_meeting,2046-06-07T18:36:14,person:matthew_tide,"[""person:hannah_starboard"", ""person:isaac_mast""]",2046-06-06T19:49:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,world:calendar; Agent/person:matthew_tide; person:isaac_mast; person:hannah_starboard,Agent/person; person; world,2046-06-08 01:38:40,2046-06-08,1,Friday,person:matthew_tide person:matthew_tide person:hannah_starboard person:isaac_mast 2046-06-06T19:49:25 person:hannah_starboard person:isaac_mast agent:person:matthew_tide propose_meeting 2046-06-07T18:36:14 person:matthew_tide person:hannah_starboard person:isaac_mast 2046-06-06T19:49:25,287,48,True,False,False,False,False,False
propose_meeting,"[""Agent/person:matthew_tide"", ""person:avery_sextant"", ""person:abigail_spinnaker"", ""world:calendar"", ""person:gabriel_sonar""]",2412034759.0,510963,,,,,person:matthew_tide,"[""person:avery_sextant"", ""person:abigail_spinnaker"", ""person:gabriel_sonar""]",person:matthew_tide,"[""person:avery_sextant"", ""person:abigail_spinnaker"", ""person:gabriel_sonar""]",2046-06-06T19:38:25,agent:person:matthew_tide,world:calendar,propose_meeting,2046-06-07T18:38:16,person:matthew_tide,"[""person:avery_sextant"", ""person:abigail_spinnaker"", ""person:gabriel_sonar""]",2046-06-06T19:38:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Agent/person:matthew_tide; person:avery_sextant; person:abigail_spinnaker; world:calendar; person:gabriel_sonar,Agent/person; person; world,2046-06-08 01:39:19,2046-06-08,1,Friday,person:matthew_tide person:matthew_tide person:avery_sextant person:abigail_spinnaker person:gabriel_sonar 2046-06-06T19:38:25 person:avery_sextant person:abigail_spinnaker person:gabriel_sonar agent:person:matthew_tide propose_meeting 2046-06-07T18:38:16 person:matthew_tide person:avery_sextant person:abigail_spinnaker person:gabriel_sonar 2046-06-06T19:38:25,362,57,True,False,False,False,False,False
propose_meeting,"[""Agent/person:ava_tiller"", ""world:calendar"", ""person:emily_ferry"", ""person:julian_seaway""]",2412036112.0,511125,,,,,person:ava_tiller,"[""person:emily_ferry"", ""person:julian_seaway""]",person:ava_tiller,"[""person:emily_ferry"", ""person:julian_seaway""]",2046-06-06T21:44:25,agent:person:ava_tiller,world:calendar,propose_meeting,2046-06-07T19:00:38,person:ava_tiller,"[""person:emily_ferry"", ""person:julian_seaway""]",2046-06-06T21:44:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Agent/person:ava_tiller; world:calendar; person:emily_ferry; person:julian_seaway,Agent/person; person; world,2046-06-08 02:01:52,2046-06-08,2,Friday,person:ava_tiller person:ava_tiller person:emily_ferry person:julian_seaway 2046-06-06T21:44:25 person:emily_ferry person:julian_seaway agent:person:ava_tiller propose_meeting 2046-06-07T19:00:38 person:ava_tiller person:emily_ferry person:julian_seaway 2046-06-06T21:44:25,273,48,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""person:nora_bulkhead"", ""person:olivia_keel"", ""Agent/person:ava_tiller"", ""person:layla_channel""]",2412036949.0,511204,,,,,person:ava_tiller,"[""person:layla_channel"", ""person:nora_bulkhead"", ""person:olivia_keel""]",person:ava_tiller,"[""person:layla_channel"", ""person:nora_bulkhead"", ""person:olivia_keel""]",2046-06-07T08:58:46,agent:person:ava_tiller,world:calendar,propose_meeting,2046-06-07T19:14:52,person:ava_tiller,"[""person:layla_channel"", ""person:nora_bulkhead"", ""person:olivia_keel""]",2046-06-07T08:58:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,world:calendar; person:nora_bulkhead; person:olivia_keel; Agent/person:ava_tiller; person:layla_channel,Agent/person; person; world,2046-06-08 02:15:49,2046-06-08,2,Friday,person:ava_tiller person:ava_tiller person:layla_channel person:nora_bulkhead person:olivia_keel 2046-06-07T08:58:46 person:layla_channel person:nora_bulkhead person:olivia_keel agent:person:ava_tiller propose_meeting 2046-06-07T19:14:52 person:ava_tiller person:layla_channel person:nora_bulkhead person:olivia_keel 2046-06-07T08:58:46,336,57,True,False,False,False,False,False
propose_meeting,"[""person:lily_anchorline"", ""world:calendar"", ""Agent/person:chloe_ballast"", ""person:michael_capstan"", ""person:anthony_reef""]",2412038202.0,511311,,,,,person:chloe_ballast,"[""person:michael_capstan"", ""person:anthony_reef"", ""person:lily_anchorline""]",person:chloe_ballast,"[""person:michael_capstan"", ""person:anthony_reef"", ""person:lily_anchorline""]",2046-06-07T09:11:47,agent:person:chloe_ballast,world:calendar,propose_meeting,2046-06-07T19:35:12,person:chloe_ballast,"[""person:michael_capstan"", ""person:anthony_reef"", ""person:lily_anchorline""]",2046-06-07T09:11:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,person:lily_anchorline; world:calendar; Agent/person:chloe_ballast; person:michael_capstan; person:anthony_reef,Agent/person; person; world,2046-06-08 02:36:42,2046-06-08,2,Friday,person:chloe_ballast person:chloe_ballast person:michael_capstan person:anthony_reef person:lily_anchorline 2046-06-07T09:11:47 person:michael_capstan person:anthony_reef person:lily_anchorline agent:person:chloe_ballast propose_meeting 2046-06-07T19:35:12 person:chloe_ballast person:michael_capstan person:anthony_reef person:lily_anchorline 2046-06-07T09:11:47,363,57,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""Agent/person:gabriel_sonar"", ""person:audrey_portside"", ""person:lucas_compass""]",2412039653.0,511453,,,,,person:gabriel_sonar,"[""person:lucas_compass"", ""person:audrey_portside""]",person:gabriel_sonar,"[""person:lucas_compass"", ""person:audrey_portside""]",2046-06-06T19:27:25,agent:person:gabriel_sonar,world:calendar,propose_meeting,2046-06-07T20:01:38,person:gabriel_sonar,"[""person:lucas_compass"", ""person:audrey_portside""]",2046-06-06T19:27:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,world:calendar; Agent/person:gabriel_sonar; person:audrey_portside; person:lucas_compass,Agent/person; person; world,2046-06-08 03:00:53,2046-06-08,3,Friday,person:gabriel_sonar person:gabriel_sonar person:lucas_compass person:audrey_portside 2046-06-06T19:27:25 person:lucas_compass person:audrey_portside agent:person:gabriel_sonar propose_meeting 2046-06-07T20:01:38 person:gabriel_sonar person:lucas_compass person:audrey_portside 2046-06-06T19:27:25,297,48,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""Agent/person:samuel_gull"", ""person:benjamin_mooring"", ""person:lucas_compass""]",2412040378.0,511536,,,,,person:samuel_gull,"[""person:benjamin_mooring"", ""person:lucas_compass""]",person:samuel_gull,"[""person:benjamin_mooring"", ""person:lucas_compass""]",2046-06-07T08:58:47,agent:person:samuel_gull,world:calendar,propose_meeting,2046-06-07T20:13:50,person:samuel_gull,"[""person:benjamin_mooring"", ""person:lucas_compass""]",2046-06-07T08:58:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,world:calendar; Agent/person:samuel_gull; person:benjamin_mooring; person:lucas_compass,Agent/person; person; world,2046-06-08 03:12:58,2046-06-08,3,Friday,person:samuel_gull person:samuel_gull person:benjamin_mooring person:lucas_compass 2046-06-07T08:58:47 person:benjamin_mooring person:lucas_compass agent:person:samuel_gull propose_meeting 2046-06-07T20:13:50 person:samuel_gull person:benjamin_mooring person:lucas_compass 2046-06-07T08:58:47,292,48,True,False,False,False,False,False
propose_meeting,"[""Agent/person:emily_ferry"", ""world:calendar"", ""person:david_breakwater"", ""person:daniel_gangway"", ""person:isaac_mast""]",2412041271.0,511624,,,,,person:emily_ferry,"[""person:isaac_mast"", ""person:david_breakwater"", ""person:daniel_gangway""]",person:emily_ferry,"[""person:isaac_mast"", ""person:david_breakwater"", ""person:daniel_gangway""]",2046-06-04T05:00:52,agent:person:emily_ferry,world:calendar,propose_meeting,2046-06-07T20:28:04,person:emily_ferry,"[""person:isaac_mast"", ""person:david_breakwater"", ""person:daniel_gangway""]",2046-06-04T05:00:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Agent/person:emily_ferry; world:calendar; person:david_breakwater; person:daniel_gangway; person:isaac_mast,Agent/person; person; world,2046-06-08 03:27:51,2046-06-08,3,Friday,person:emily_ferry person:emily_ferry person:isaac_mast person:david_breakwater person:daniel_gangway 2046-06-04T05:00:52 person:isaac_mast person:david_breakwater person:daniel_gangway agent:person:emily_ferry propose_meeting 2046-06-07T20:28:04 person:emily_ferry person:isaac_mast person:david_breakwater person:daniel_gangway 2046-06-04T05:00:52,349,57,True,False,False,False,False,False
propose_meeting,"[""person:harper_oar"", ""world:calendar"", ""Agent/person:emily_ferry"", ""person:sophia_beacon""]",2412041562.0,511658,,,,,person:emily_ferry,"[""person:harper_oar"", ""person:sophia_beacon""]",person:emily_ferry,"[""person:harper_oar"", ""person:sophia_beacon""]",2046-06-04T02:49:52,agent:person:emily_ferry,world:calendar,propose_meeting,2046-06-07T20:34:10,person:emily_ferry,"[""person:harper_oar"", ""person:sophia_beacon""]",2046-06-04T02:49:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,person:harper_oar; world:calendar; Agent/person:emily_ferry; person:sophia_beacon,Agent/person; person; world,2046-06-08 03:32:42,2046-06-08,3,Friday,person:emily_ferry person:emily_ferry person:harper_oar person:sophia_beacon 2046-06-04T02:49:52 person:harper_oar person:sophia_beacon agent:person:emily_ferry propose_meeting 2046-06-07T20:34:10 person:emily_ferry person:harper_oar person:sophia_beacon 2046-06-04T02:49:52,274,48,True,False,False,False,False,False
propose_meeting,"[""Agent/person:emily_ferry"", ""person:harper_oar"", ""world:calendar"", ""person:nora_bulkhead"", ""person:gabriel_sonar""]",2412043847.0,511889,,,,,person:emily_ferry,"[""person:nora_bulkhead"", ""person:gabriel_sonar"", ""person:harper_oar""]",person:emily_ferry,"[""person:nora_bulkhead"", ""person:gabriel_sonar"", ""person:harper_oar""]",2046-06-04T07:25:18,agent:person:emily_ferry,world:calendar,propose_meeting,2046-06-07T21:16:52,person:emily_ferry,"[""person:nora_bulkhead"", ""person:gabriel_sonar"", ""person:harper_oar""]",2046-06-04T07:25:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Agent/person:emily_ferry; person:harper_oar; world:calendar; person:nora_bulkhead; person:gabriel_sonar,Agent/person; person; world,2046-06-08 04:10:47,2046-06-08,4,Friday,person:emily_ferry person:emily_ferry person:nora_bulkhead person:gabriel_sonar person:harper_oar 2046-06-04T07:25:18 person:nora_bulkhead person:gabriel_sonar person:harper_oar agent:person:emily_ferry propose_meeting 2046-06-07T21:16:52 person:emily_ferry person:nora_bulkhead person:gabriel_sonar person:harper_oar 2046-06-04T07:25:18,337,57,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""person:victoria_rigging"", ""Agent/person:chloe_ballast"", ""person:olivia_keel"", ""person:william_rudder""]",2412043884.0,511892,,,,,person:chloe_ballast,"[""person:victoria_rigging"", ""person:william_rudder"", ""person:olivia_keel""]",person:chloe_ballast,"[""person:victoria_rigging"", ""person:william_rudder"", ""person:olivia_keel""]",2046-06-07T09:35:47,agent:person:chloe_ballast,world:calendar,propose_meeting,2046-06-07T21:08:44,person:chloe_ballast,"[""person:victoria_rigging"", ""person:william_rudder"", ""person:olivia_keel""]",2046-06-07T09:35:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,world:calendar; person:victoria_rigging; Agent/person:chloe_ballast; person:olivia_keel; person:william_rudder,Agent/person; person; world,2046-06-08 04:11:24,2046-06-08,4,Friday,person:chloe_ballast person:chloe_ballast person:victoria_rigging person:william_rudder person:olivia_keel 2046-06-07T09:35:47 person:victoria_rigging person:william_rudder person:olivia_keel agent:person:chloe_ballast propose_meeting 2046-06-07T21:08:44 person:chloe_ballast person:victoria_rigging person:william_rudder person:olivia_keel 2046-06-07T09:35:47,360,57,True,False,False,False,False,False
propose_meeting,"[""person:lily_anchorline"", ""person:harper_oar"", ""world:calendar"", ""Agent/person:levi_signal"", ""person:william_rudder""]",2412045361.0,512100,,,,,person:levi_signal,"[""person:william_rudder"", ""person:harper_oar"", ""person:lily_anchorline""]",person:levi_signal,"[""person:william_rudder"", ""person:harper_oar"", ""person:lily_anchorline""]",2046-06-03T16:34:15,agent:person:levi_signal,world:calendar,propose_meeting,2046-06-07T21:35:10,person:levi_signal,"[""person:william_rudder"", ""person:harper_oar"", ""person:lily_anchorline""]",2046-06-03T16:34:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,person:lily_anchorline; person:harper_oar; world:calendar; Agent/person:levi_signal; person:william_rudder,Agent/person; person; world,2046-06-08 04:36:01,2046-06-08,4,Friday,person:levi_signal person:levi_signal person:william_rudder person:harper_oar person:lily_anchorline 2046-06-03T16:34:15 person:william_rudder person:harper_oar person:lily_anchorline agent:person:levi_signal propose_meeting 2046-06-07T21:35:10 person:levi_signal person:william_rudder person:harper_oar person:lily_anchorline 2046-06-03T16:34:15,346,57,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""person:zoey_drydock"", ""person:olivia_keel"", ""Agent/person:levi_signal"", ""person:gabriel_sonar""]",2412046915.0,512285,,,,,person:levi_signal,"[""person:olivia_keel"", ""person:gabriel_sonar"", ""person:zoey_drydock""]",person:levi_signal,"[""person:olivia_keel"", ""person:gabriel_sonar"", ""person:zoey_drydock""]",2046-06-04T08:24:18,agent:person:levi_signal,world:calendar,propose_meeting,2046-06-07T21:59:34,person:levi_signal,"[""person:olivia_keel"", ""person:gabriel_sonar"", ""person:zoey_drydock""]",2046-06-04T08:24:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,world:calendar; person:zoey_drydock; person:olivia_keel; Agent/person:levi_signal; person:gabriel_sonar,Agent/person; person; world,2046-06-08 05:01:55,2046-06-08,5,Friday,person:levi_signal person:levi_signal person:olivia_keel person:gabriel_sonar person:zoey_drydock 2046-06-04T08:24:18 person:olivia_keel person:gabriel_sonar person:zoey_drydock agent:person:levi_signal propose_meeting 2046-06-07T21:59:34 person:levi_signal person:olivia_keel person:gabriel_sonar person:zoey_drydock 2046-06-04T08:24:18,337,57,True,False,False,False,False,False
propose_meeting,"[""person:noah_mariner"", ""world:calendar"", ""person:zoey_drydock"", ""Agent/person:levi_signal"", ""person:layla_channel""]",2412048229.0,512400,,,,,person:levi_signal,"[""person:zoey_drydock"", ""person:layla_channel"", ""person:noah_mariner""]",person:levi_signal,"[""person:zoey_drydock"", ""person:layla_channel"", ""person:noah_mariner""]",2046-06-05T20:12:27,agent:person:levi_signal,world:calendar,propose_meeting,2046-06-07T22:26:00,person:levi_signal,"[""person:zoey_drydock"", ""person:layla_channel"", ""person:noah_mariner""]",2046-06-05T20:12:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,person:noah_mariner; world:calendar; person:zoey_drydock; Agent/person:levi_signal; person:layla_channel,Agent/person; person; world,2046-06-08 05:23:49,2046-06-08,5,Friday,person:levi_signal person:levi_signal person:zoey_drydock person:layla_channel person:noah_mariner 2046-06-05T20:12:27 person:zoey_drydock person:layla_channel person:noah_mariner agent:person:levi_signal propose_meeting 2046-06-07T22:26:00 person:levi_signal person:zoey_drydock person:layla_channel person:noah_mariner 2046-06-05T20:12:27,340,57,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""person:owen_hatch"", ""person:matthew_tide"", ""Agent/person:levi_signal"", ""person:anthony_reef""]",2412048623.0,512436,,,,,person:levi_signal,"[""person:matthew_tide"", ""person:anthony_reef"", ""person:owen_hatch""]",person:levi_signal,"[""person:matthew_tide"", ""person:anthony_reef"", ""person:owen_hatch""]",2046-06-05T20:35:27,agent:person:levi_signal,world:calendar,propose_meeting,2046-06-07T22:32:06,person:levi_signal,"[""person:matthew_tide"", ""person:anthony_reef"", ""person:owen_hatch""]",2046-06-05T20:35:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,world:calendar; person:owen_hatch; person:matthew_tide; Agent/person:levi_signal; person:anthony_reef,Agent/person; person; world,2046-06-08 05:30:23,2046-06-08,5,Friday,person:levi_signal person:levi_signal person:matthew_tide person:anthony_reef person:owen_hatch 2046-06-05T20:35:27 person:matthew_tide person:anthony_reef person:owen_hatch agent:person:levi_signal propose_meeting 2046-06-07T22:32:06 person:levi_signal person:matthew_tide person:anthony_reef person:owen_hatch 2046-06-05T20:35:27,331,57,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""person:zoey_drydock"", ""Agent/person:levi_signal"", ""person:owen_hatch""]",2412051325.0,512660,,,,,person:levi_signal,"[""person:zoey_drydock"", ""person:owen_hatch""]",person:levi_signal,"[""person:zoey_drydock"", ""person:owen_hatch""]",2046-06-07T06:50:46,agent:person:levi_signal,world:calendar,propose_meeting,2046-06-07T23:14:48,person:levi_signal,"[""person:zoey_drydock"", ""person:owen_hatch""]",2046-06-07T06:50:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,world:calendar; person:zoey_drydock; Agent/person:levi_signal; person:owen_hatch,Agent/person; person; world,2046-06-08 06:15:25,2046-06-08,6,Friday,person:levi_signal person:levi_signal person:zoey_drydock person:owen_hatch 2046-06-07T06:50:46 person:zoey_drydock person:owen_hatch agent:person:levi_signal propose_meeting 2046-06-07T23:14:48 person:levi_signal person:zoey_drydock person:owen_hatch 2046-06-07T06:50:46,271,48,True,False,False,False,False,False
propose_meeting,"[""person:emma_harbor"", ""person:harper_oar"", ""world:calendar"", ""person:james_stern"", ""Agent/person:levi_signal""]",2412051384.0,512669,,,,,person:levi_signal,"[""person:harper_oar"", ""person:james_stern"", ""person:emma_harbor""]",person:levi_signal,"[""person:harper_oar"", ""person:james_stern"", ""person:emma_harbor""]",2046-06-07T06:05:46,agent:person:levi_signal,world:calendar,propose_meeting,2046-06-07T23:16:50,person:levi_signal,"[""person:harper_oar"", ""person:james_stern"", ""person:emma_harbor""]",2046-06-07T06:05:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,person:emma_harbor; person:harper_oar; world:calendar; person:james_stern; Agent/person:levi_signal,Agent/person; person; world,2046-06-08 06:16:24,2046-06-08,6,Friday,person:levi_signal person:levi_signal person:harper_oar person:james_stern person:emma_harbor 2046-06-07T06:05:46 person:harper_oar person:james_stern person:emma_harbor agent:person:levi_signal propose_meeting 2046-06-07T23:16:50 person:levi_signal person:harper_oar person:james_stern person:emma_harbor 2046-06-07T06:05:46,325,57,True,False,False,False,False,False
